mol_wt,logp,h_donors,h_acceptors,tpsa,smiles
-1.445531232126815,-0.7635943469786269,0.943661825308112,-0.5363156277798242,-0.10787762741040793,O=C(c1ccc(O)cc1)c1ccc(O)cc1O
0.5401767048788239,-0.3602644396628357,0.27013035795040957,0.3162506226686697,0.2172632411175695,CC(=O)c1csc(CNC(=O)[C@H]2[C@H](C(=O)NCCCCN3CCCC3)[C@H]3C=C[C@@H]2C32CC2)n1
-1.1071795502893107,-1.7725391251510256,0.943661825308112,0.7425337478929166,2.0868232351534415,N[C@@H](Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1)C(=O)O
1.2734482145506352,1.0203088709420938,0.27013035795040957,0.3162506226686697,0.25039709795436527,COc1cccc(COc2ccccc2C2Nc3ccc(Br)cc3C(=O)N2NC(=O)c2ccncc2)c1
0.755233119751766,0.25105452211664564,-1.0769325767649953,1.1688168731171635,-0.27259341931131187,COCCN1CCN(c2nc(SCCc3cccc(OC)c3)c(C#N)c3c2COC(C)(C)C3)CC1
-0.2208791883720909,0.3623436004058126,-0.4034011094072929,-0.5363156277798242,-0.0635402362475019,CCCCN(CCCC)S(=O)(=O)c1ccc(NC(=O)c2ccco2)cc1
-0.5105090869952368,-0.21780234273846064,-0.4034011094072929,-0.5363156277798242,-0.166755775890181,CCOc1ccc(C(=O)CCC(=O)N(C)Cc2nc(C)c[nH]2)cc1C
0.5427701342616521,0.3158266850158826,-1.0769325767649953,-0.11003250255557723,-0.1462556918041062,Cc1cc(OCC(=O)c2ccc3c(c2)N(CC(=O)N2CCCC[C@@H]2C)C(=O)CO3)ccc1Cl
-1.0583008398193021,-1.5593635532319456,0.27013035795040957,-0.11003250255557723,0.36863014105544795,C[S+]([O-])c1nc(O)c2c(Br)[nH]nc2n1
0.3742137430362492,0.6016242840910074,0.27013035795040957,0.3162506226686697,0.44729325440899087,Cc1ccc(S(=O)(=O)Nc2cccnc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
-0.898771895458334,-0.33767451436336815,-0.4034011094072929,-0.5363156277798242,-0.9829451702008819,CN(C)c1ncc(CN[C@H]2[C@H](c3ccccc3)C2(C)C)cn1
-0.7500131164324271,0.2482078680454956,-1.0769325767649953,-0.5363156277798242,-0.6268158024730236,C[C@]12CCC3[C@@H](CC[C@@H]4c5nonc5CC[C@]34C)C1CCC2=O
0.755563492921551,1.3133309330008194,0.27013035795040957,-0.5363156277798242,-0.3541170095140743,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C(=O)[C@H]4NC(=S)Nc1ccccc1
0.5484608121112363,0.3130123792864499,-0.4034011094072929,-0.11003250255557723,-0.26639571947133567,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(CC2CCCC2)C[C@H]1C
-0.39534925933668286,-1.2682284777734145,-1.0769325767649953,1.1688168731171635,0.18174565357309144,COc1cc(OC)nc(N2C[C@@H]3OC(=O)N(Cc4ccccn4)[C@@H]3C2)n1
1.4240983799735751,-1.217463146837903,1.6171932926658144,1.5950999983414105,2.240097119657466,COC(=O)N1C[C@H](OCC(=O)NC[C@H](NS(=O)(=O)c2c(C)cc(C)cc2C)C(=O)O)C[C@H]1CNc1ccccn1
-0.5352375187538044,0.601829156921885,-0.4034011094072929,0.7425337478929166,-0.5328968125903086,COc1ccc(Nc2nnc(-c3nsc4ccccc34)s2)cc1
-0.6672546374007483,-0.024542566536858174,-1.0769325767649953,-0.9625987530040712,-1.3598129950855835,Cn1c2c(c3ccccc31)CCN1C(=O)C34CCCC3CC21S4
-1.2959795574934196,-0.7088609527924232,0.27013035795040957,-1.388881878228318,-0.4845070792243412,Cc1ccc(C(=O)NC2CCCCCC2)c(=O)[nH]1
-0.2295597434082485,-0.11770579068358841,-1.0769325767649953,0.3162506226686697,0.05659979141972724,CC(C)C(=O)N(c1ccc2oc(=O)sc2c1)S(=O)(=O)c1ccccc1
1.5972304396005275,0.6795730048498866,1.6171932926658144,0.3162506226686697,0.8990102235149421,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3cccc(C(F)(F)F)c3)C2)cc1
-0.3290846608066242,0.32411864327616424,0.27013035795040957,-0.11003250255557723,0.7514572927093572,O=C(Nc1n[nH]c2ncc(-c3ccc([N+](=O)[O-])cc3)cc12)C1CCCCC1
-0.6179959977854845,0.24618070529785854,-1.0769325767649953,0.7425337478929166,-0.19917451351467144,Cc1nc(C(C)C)nc(C)c1OCc1nc(-c2cccs2)no1
0.31623325173860584,-0.38611076469520955,0.27013035795040957,-0.11003250255557723,0.5369215290178767,Cc1cc(C)cc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3c(cc2C)NC(=O)CO3)c1
-0.1467930050473234,0.5929333629495417,0.27013035795040957,-0.5363156277798242,-0.36055308242481904,O=C(Cc1ccccc1)NC(=S)Nc1ccc2oc(-c3ccccc3)nc2c1
-1.7342195672160676,-1.1004376292841476,0.27013035795040957,-0.9625987530040712,-0.7183510616480555,Cc1[nH]c(O)nc1CN1CCCCC1
0.22637174955650385,2.1055957355680643,-0.4034011094072929,-0.9625987530040712,-0.6322983831006946,CC(CCCCCCCCc1ccccc1)CC(C)C[C@]1(C)C[C@](C)(CC(=O)O)OO1
-0.3385994080964962,0.8360311509574145,-0.4034011094072929,-1.388881878228318,-0.8523167274198469,O=C(O)c1ccc(COc2ccc(C(F)(F)F)cc2C(F)(F)F)cc1
-0.2462022918362744,0.06851282980414646,-0.4034011094072929,-0.11003250255557723,-0.029214514056864996,CC(=O)c1cccc(NC(=O)c2ccc3c(=O)n4c(nc3c2)CCCCC4)c1
-1.0505205516708154,-0.9144454471884362,-0.4034011094072929,-1.388881878228318,-0.8523167274198469,O=C(O)COc1cccc(I)c1
3.540700166848874,0.08064345794825238,2.290724760023517,3.7265156244626456,3.3888169476899623,CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](/C=C/c4ccccc4)NC(=O)OC(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
0.10208536308257891,1.0984301161901338,-1.0769325767649953,-0.9625987530040712,-1.322865169116495,C=CCN1[C@@H]2CC[C@H]1C[C@H](N(c1ccccc1)c1ccc(C(=O)N(CC)CC)cc1)C2
-0.6277007096479821,-1.040118754761369,-0.4034011094072929,0.3162506226686697,0.4925841378549703,O=C(Cn1cnc([N+](=O)[O-])n1)NCc1ccc(C(F)(F)F)cc1
-0.8493645879166667,-1.8234661977951228,-0.4034011094072929,-0.11003250255557723,0.04801836087206802,Cc1cc(C)n(C(C)C(=O)NCCS(=O)(=O)N(C)C)n1
-0.05561826951531566,0.34687031028422044,-0.4034011094072929,-0.11003250255557723,-0.5305130818826255,COc1ccc(NC(=O)C2(C)CCN2Cc2ccc(OC(C)C)cc2)cc1OC
0.2725166220465209,-0.49709792512834533,0.27013035795040957,0.3162506226686697,0.48161897659962777,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)cnc2F)[C@H]2C[C@H]2O1
0.2412302828676791,0.9696298022511646,0.943661825308112,0.7425337478929166,0.7385851468878686,CC1=CCCC(C)(C)C12Cc1c(c(O)cc3oc4c(=O)c5c(O)cc(O)cc5oc4c13)O2
-1.081129625851594,-0.15942436871873902,-1.0769325767649953,-0.9625987530040712,-1.3569525182363638,Cc1cc(N(C)C[C@H]2CCOC2)nc2cc(F)ccc12
-0.07277289635651363,-0.4411784250791623,-0.4034011094072929,0.7425337478929166,0.4022407440337802,Cc1nn(C)c2c1-c1cnc(N)c(n1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2
-0.5767323888790699,0.24858526536553524,0.27013035795040957,-0.9625987530040712,-0.7855722676047195,CSCCC(NC(c1ccccc1)c1ccccc1)[PH](=O)O
